,Data,AMAZONAS_ena,ARAGUARI_ena,CAPIVARI_ena,DOCE_ena,GRANDE_ena,IGUACU_ena,ITABAPOANA_ena,ITAJAI_ena,JACUI_ena,JEQUITINHONHA_ena,MUCURI_ena,PARAGUACU_ena,PARAGUAI_ena,PARAIBA_ena,PARANA_ena,PARANAIBA_ena,PARANAPANEMA_ena,PARNAIBA_ena,SFRANCISCO_ena,TIETE_ena,TOCANTINS_ena,URUGUAI_ena
56,2021-02-26,26068.83007813,750.32800293,143.56599426,1231.80505371,4472.75878906,2086.63305664,136.85800171,96.30000305,220.65299988,1426.43896484,62.0,39.25899887,607.75,1120.61804199,15936.546875,7186.29003906,750.75897217,312.55599976,8796.10839844,1144.28295898,20864.43164063,1296.53796387
57,2021-02-27,26945.87304688,784.67602539,196.78100586,1161.19799805,4591.06884766,2028.23706055,115.08000183,88.68599701,213.87399292,1062.28503418,45.72900009,40.72700119,656.17700195,1205.9510498,15599.49707031,7265.09619141,767.28100586,338.02700806,8870.73828125,1241.3449707,21119.19726563,1282.59594727
58,2021-02-28,27901.69335938,839.51800537,436.82299805,1179.66894531,4779.79492188,1964.84594727,109.10900116,75.84899902,215.18099976,1071.01599121,42.53699875,37.28900146,632.10498047,1373.69299316,15349.57128906,7574.19091797,812.94897461,362.33700562,8946.62011719,1190.1529541,22413.5078125,1260.8470459
59,2021-03-01,28814.57226563,900.15997314,363.70001221,1050.03198242,5049.24902344,1935.34899902,105.53199768,87.77700043,224.75999451,1053.9699707,37.68999863,32.35499954,625.35900879,1337.54699707,15190.38476563,7756.02685547,872.56298828,396.50601196,8954.00878906,1156.66601563,23829.3125,1317.47399902
60,2021-03-02,29497.03320313,957.54699707,292.10800171,929.54602051,5137.22021484,1977.26000977,96.52400208,104.62599945,294.95800781,834.69000244,25.64999962,28.22900009,605.32598877,1288.97595215,15102.18457031,7812.00683594,1001.57800293,381.63000488,9087.04003906,1195.5760498,24022.64453125,1482.74401855
61,2021-03-03,29896.984375,1003.7800293,311.37799072,798.46502686,4945.99121094,2158.91503906,86.58899689,120.53099823,363.52600098,653.85400391,20.30699921,24.57699966,606.72802734,1314.0,15254.10058594,7627.14306641,1221.85595703,353.17800903,9399.74511719,1194.29797363,23770.48242188,1790.11499023
62,2021-03-04,29981.68164063,1042.27294922,325.86199951,741.99700928,4657.24902344,2489.50488281,82.11799622,124.20400238,360.69100952,541.45098877,24.02499962,21.47400093,646.2199707,1130.31896973,15984.86523438,7244.98876953,1635.37194824,322.63400269,9797.88574219,1224.47802734,23587.73242188,2028.02600098
63,2021-03-05,29970.16015625,1070.81494141,281.45300293,681.1619873,4380.05419922,2954.82202148,76.87200165,122.33200073,348.30700684,580.19500732,24.29800034,18.62999916,678.82800293,1075.89294434,17042.13867188,6773.68701172,1937.51000977,287.51098633,10159.18554688,1181.29504395,23360.0546875,2474.91308594
64,2021-03-06,29800.46289063,1085.30603027,177.2559967,648.93103027,4229.00585938,3406.87304688,74.47699738,115.8239975,350.98300171,543.41699219,23.27499962,16.21500015,656.809021,1106.59094238,17810.28515625,6324.99804688,2183.4609375,273.50100708,10640.40917969,1362.63305664,22738.37304688,2343.83300781
65,2021-03-07,29542.33398438,1084.88195801,157.09300232,665.88098145,4252.56689453,3688.24389648,91.93599701,97.19100189,290.26998901,435.31698608,22.55200005,14.48600006,668.76501465,1135.1920166,18082.37304688,5975.07080078,2264.18701172,257.4039917,11225.59667969,1296.36804199,22223.5234375,2104.35595703
66,2021-03-08,29304.2578125,1081.14099121,140.6309967,701.97900391,4420.89599609,3795.15087891,123.65000153,83.33699799,242.98399353,366.39099121,20.12400055,14.63500023,607.13299561,1178.66296387,18193.44726563,5834.23388672,2205.3659668,241.77799988,11783.796875,1248.49304199,21545.66796875,1834.25195313
67,2021-03-09,29112.86328125,1073.7590332,125.31700134,816.12402344,4812.08105469,3815.82202148,134.54699707,93.73200226,202.13400269,339.75201416,25.02499962,15.09000015,580.82397461,1239.16503906,18243.34960938,5905.79492188,2202.62109375,222.31399536,12320.82128906,1262.7010498,20877.39257813,1605.77404785
68,2021-03-10,29038.56835938,1086.12194824,118.29799652,939.50402832,5275.28320313,3808.15209961,143.6230011,99.93699646,192.80599976,332.14700317,34.63199997,15.81499958,570.75897217,1303.15405273,18177.7109375,5995.56298828,2161.74609375,202.49699402,12726.63574219,1228.99401855,19926.20507813,1436.13195801
69,2021-03-11,28984.48046875,1116.85205078,112.74700165,1013.76599121,5579.1171875,3738.08789063,150.36999512,83.65799713,168.62399292,489.99301147,43.60900116,16.47500038,540.26599121,1289.85498047,17850.4375,5946.82080078,2064.65087891,189.25300598,12876.66308594,1240.92199707,19301.40234375,1301.9029541
70,2021-03-12,29004.2265625,1165.82995605,109.42900085,1037.82104492,5611.64794922,3610.75292969,131.67900085,75.34999847,161.44799805,433.29501343,54.55899811,16.73500061,523.8449707,1315.26000977,17415.8671875,5831.52783203,1901.59802246,180.53500366,12799.7734375,1200.80297852,18730.59570313,1210.44604492
71,2021-03-13,29054.50585938,1214.99304199,109.7480011,972.59399414,5463.03320313,3436.73999023,104.95899963,71.0530014,158.30400085,383.20700073,52.61700058,15.48999977,523.76898193,1409.63696289,16993.47851563,5689.63378906,1764.8380127,179.01199341,12465.0390625,1123.97497559,18475.98046875,1129.93505859
72,2021-03-14,29053.90039063,1257.96594238,109.81199646,860.79998779,5276.09716797,3254.15991211,101.38300323,69.57299805,160.28799438,386.04800415,52.92100143,14.24499989,541.20001221,1437.86206055,16616.03515625,5631.41503906,1624.60302734,176.69799805,11991.83300781,1025.62304688,18334.63867188,1069.64697266
73,2021-03-15,28897.21679688,1284.64501953,112.875,815.73498535,5168.25390625,3103.6340332,81.25800323,84.42500305,160.83799744,378.3039856,45.44400024,12.82299995,581.02398682,1380.99694824,16346.23632813,5768.88818359,1474.89404297,180.10499573,11418.72558594,946.57299805,18473.1640625,1022.09802246
74,2021-03-16,28641.22070313,1284.03405762,112.49199677,722.47198486,5160.95214844,3009.92602539,73.29599762,87.36699677,175.05799866,409.62799072,36.27899933,11.68900013,610.98199463,1287.1529541,16082.05761719,6067.19677734,1370.75097656,187.75300598,10948.765625,893.15197754,18505.98242188,988.21801758
75,2021-03-17,28382.16015625,1250.37902832,109.68399811,645.83599854,5088.64892578,2944.44189453,70.12400055,76.27700043,204.27799988,373.85299683,29.58699989,10.74199963,595.91601563,1202.21704102,15949.80566406,6173.59423828,1297.5579834,198.38900757,10635.49902344,859.04302979,18685.98242188,987.90997314
76,2021-03-18,28183.4453125,1192.44604492,107.32299805,611.37799072,4916.73779297,2860.36401367,67.13899994,93.10800171,250.19799805,330.89001465,22.66399956,9.76599979,575.08300781,1262.86804199,16122.05566406,6031.6640625,1247.31799316,212.92199707,10388.53710938,900.69000244,18969.01757813,975.2119751
77,2021-03-19,27990.625,1118.14904785,105.66400146,598.4619751,4676.80810547,2717.44995117,63.57899857,84.21099854,216.11999512,281.35598755,17.56100082,8.78999996,596.50097656,1309.34899902,15992.71191406,5798.31298828,1220.46105957,227.51600647,9984.63476563,865.99499512,19327.00585938,966.55700684
78,2021-03-20,27870.15429688,1029.19995117,108.40799713,573.10601807,4453.32519531,2514.53710938,62.66799927,70.94599915,194.96099854,251.08000183,20.61000061,8.12100029,875.79498291,1256.35205078,15486.81054688,5538.52978516,1198.55700684,235.92100525,9370.67773438,867.20800781,19679.4921875,945.17700195
79,2021-03-21,27788.3046875,934.32598877,113.19400024,544.51898193,4219.52783203,2304.45800781,62.07799911,64.91899872,190.94700623,225.05700684,18.20899963,7.49900007,736.940979,1150.19104004,15203.65722656,5331.33105469,1183.12097168,242.89700317,8882.78613281,815.5579834,20113.16210938,908.934021
80,2021-03-22,27815.84960938,853.89099121,113.4489975,531.37402344,3980.82397461,2126.60205078,63.05599976,62.36899948,202.73300171,202.87199402,20.48999977,7.01499987,697.83398438,1139.92797852,15030.16210938,5111.83007813,1162.17504883,244.02400208,8454.85644531,811.42498779,20375.109375,913.23901367
81,2021-03-23,27966.79882813,819.44702148,108.59999847,522.12597656,3736.24902344,2046.83605957,59.81700134,97.92199707,197.98300171,188.2749939,23.04800034,6.59700012,605.26202393,1010.95800781,14886.4765625,4850.23291016,1167.63305664,243.08500671,8176.4921875,793.19299316,20366.6640625,932.17700195
82,2021-03-24,28344.38085938,850.54199219,102.21900177,520.54699707,3499.58007813,2099.45288086,58.51900101,148.97000122,212.36599731,176.147995,21.20000076,6.38399982,566.0869751,1001.90997314,14687.70214844,4576.5859375,1103.9630127,234.86500549,8094.57519531,765.54498291,20225.46289063,1083.06005859
83,2021-03-25,28824.06835938,939.95697021,97.11399841,509.32199097,3294.40991211,2190.28588867,57.0340004,261.88699341,227.3500061,166.95700073,19.7670002,5.83500004,522.96002197,1013.27398682,14336.81835938,4332.26220703,1065.56396484,220.36599731,8056.85693359,730.47698975,20002.91210938,1191.17504883
84,2021-03-26,29241.71289063,1047.44494629,96.60399628,496.20001221,3114.46899414,2262.36206055,56.64599991,176.90899658,258.18701172,157.17700195,15.59300041,5.24100018,495.54299927,911.7130127,13904.88085938,4135.20898438,1027.33703613,205.27099609,7999.14404297,694.17602539,19607.68164063,1267.65600586
85,2021-03-27,29589.6015625,1137.29602051,96.09300232,486.23400879,2973.72094727,2283.14208984,57.0340004,155.53100586,293.86801147,149.7250061,13.77099991,4.69199991,465.97601318,858.74700928,13438.45703125,3968.20410156,993.82501221,191.73699951,7848.06787109,663.05102539,19060.05078125,1325.99401855
86,2021-03-28,29875.84179688,1181.93395996,95.0719986,480.08700562,2867.53198242,2333.41796875,55.81999969,170.00900269,339.71499634,147.51400757,12.88300037,4.31099987,442.58499146,866.50201416,12957.70214844,3828.02197266,999.00097656,180.21099854,7600.79101563,708.79101563,18363.86328125,1352.60998535
87,2021-03-29,30017.3828125,1208.2989502,92.51999664,480.55300903,2790.8449707,2384.91992188,64.18699646,170.40100098,350.20999146,152.98500061,15.57499981,3.91199994,422.88000488,838.08898926,12500.015625,3705.18701172,1019.71099854,173.16999817,7302.87207031,753.43902588,17681.87304688,1332.71899414
88,2021-03-30,30038.0390625,1214.32995605,90.09500122,480.55599976,2741.21411133,2349.45288086,61.33599854,150.21800232,287.35400391,157.25300598,11.80700016,3.875,404.79400635,838.00299072,12031.90820313,3597.65991211,1016.24597168,168.61799622,6933.40722656,782.14697266,17045.1875,1279.07995605
89,2021-03-31,29976.75585938,1226.17700195,89.64900208,495.40100098,2707.03198242,2257.36791992,81.78099823,124.63200378,238.66000366,160.46099854,10.6239996,3.79099989,394.08200073,948.99102783,11606.84179688,3518.4140625,1032.1829834,174.89700317,6514.93115234,781.5380249,16454.83789063,1236.06494141
90,2021-04-01,29861.00976563,1220.92199707,87.79799652,508.28201294,2691.08496094,2174.20800781,82.35399628,104.62599945,204.69200134,161.45899963,11.76299953,3.6329999,391.55999756,1090.88098145,11187.89648438,3488.63305664,1037.24902344,181.39399719,6197.17480469,780.11401367,16011.40722656,1160.66894531
91,2021-04-02,29668.15625,1218.28894043,86.58599854,536.6619873,2665.66992188,2130.44506836,66.4469986,91.43199921,190.11000061,160.9019928,14.45400047,3.46600008,393.34799194,914.35699463,10827.99609375,3473.34692383,1018.89001465,188.44599915,6018.97607422,734.28399658,15683.4609375,1062.82800293
92,2021-04-03,29473.00585938,1217.23498535,83.65100098,553.40197754,2626.40405273,2079.24609375,57.37099838,84.28199768,180.50500488,159.87399292,16.7310009,3.27999997,389.99200439,848.25,10469.96484375,3463.4440918,983.22399902,189.02999878,5752.05175781,712.16101074,15357.640625,968.315979
93,2021-04-04,29335.37695313,1230.0579834,83.20400238,653.20397949,2567.21508789,2008.76098633,57.64099884,78.66600037,170.58299255,161.56500244,11.77600002,3.0940001,392.4119873,821.49298096,10158.62988281,3517.55297852,947.86999512,188.97000122,5426.23876953,719.66400146,14976.94042969,898.34698486
94,2021-04-05,29259.55273438,1242.82897949,82.12000275,686.78900146,2496.59204102,1898.68896484,56.6629982,74.20800018,156.43899536,167.38699341,12.22700024,3.03800011,406.76699829,819.90100098,9918.08007813,3621.74194336,899.29998779,185.12199402,5132.046875,720.79498291,14688.20800781,848.57702637
95,2021-04-06,29214.83984375,1247.375,83.07700348,634.11999512,2429.24194336,1771.95800781,55.38100052,70.625,152.1230011,174.63999939,11.83899975,3.17799997,412.19100952,813.25299072,9691.48632813,3738.54003906,837.79797363,182.47999573,4847.65820313,733.940979,14267.28417969,809.22601318
96,2021-04-07,28927.265625,1240.18103027,84.86299896,573.14300537,2384.67993164,1638.51794434,54.85800171,68.34200287,140.33299255,178.96499634,11.0170002,3.34500003,405.60900879,834.14300537,9541.80273438,3916.97802734,769.9619751,177.78700256,4580.44482422,718.42797852,13952.61523438,770.67999268
97,2021-04-08,28523.625,1233.30895996,85.88400269,526.27398682,2364.50708008,1511.9630127,56.54499817,67.71800232,142.75799561,175.25799561,11.79399967,3.51200008,409.55599976,841.72601318,9443.08886719,4162.31591797,742.58300781,168.03300476,4344.29980469,681.14801025,13718.76660156,737.10699463
98,2021-04-09,27978.18164063,1233.11804199,83.20400238,497.6619873,2338.14306641,1407.36096191,54.79100037,68.50299835,143.49099731,167.20399475,15.54800034,3.81900001,407.73901367,822.0289917,9445.06640625,4281.71582031,721.95300293,154.04299927,4124.67919922,664.32397461,13468.18945313,704.24102783
99,2021-04-10,27358.24804688,1245.77294922,79.88600159,469.91000366,2306.16088867,1325.0970459,53.17100143,67.2009964,148.53599548,157.22999573,14.36499977,7.00600004,409.12600708,833.01800537,9436.39257813,4145.95214844,711.22399902,138.94000244,3920.27392578,624.77801514,13023.7265625,679.94702148
100,2021-04-11,26494.31835938,1265.05102539,77.07900238,459.60699463,2254.35791016,1257.61206055,50.31999969,60.63999939,155.93499756,146.49899292,11.39700031,10.16499996,408.20599365,805.75097656,9430.35351563,3940.45703125,711.50201416,131.69599915,3744.24902344,619.45001221,12621.81738281,650.17199707
101,2021-04-12,25526.34179688,1281.76904297,76.69599915,444.07501221,2186.32495117,1201.73498535,49.61199951,55.48699951,161.30599976,137.3789978,10.72700024,12.86900043,395.9039917,762.09301758,9376.93847656,3729.71289063,683.70098877,125.87000275,3599.54492188,611.17602539,12332.95507813,631.46002197
102,2021-04-13,24724.86328125,1291.94299316,77.26999664,441.74700928,2115.40087891,1159.43701172,46.05199814,52.86600113,162.38499451,132.69700623,11.45499992,15.51799965,392.72299194,914.14697266,9303.05957031,3526.93603516,667.44500732,120.6309967,3482.55810547,596.95300293,12114.92285156,608.03497314
103,2021-04-14,24457.31054688,1292.62304688,76.50499725,421.39001465,2064.72412109,1121.15405273,48.65000153,48.65800095,164.03599548,132.55599976,14.86999989,17.49699974,375.99899292,817.89801025,9251.63378906,3357.25195313,635.60601807,114.30599976,3418.60791016,569.10400391,11902.90820313,595.30102539
104,2021-04-15,24293.58007813,1284.73706055,75.10099792,408.03500366,2029.83105469,1088.18505859,48.33000183,44.25400162,154.18800354,134.71899414,12.9630003,16.55800056,376.17098999,776.86499023,9199.76367188,3219.1640625,605.38598633,112.37999725,3331.5,583.67498779,11830.79882813,590.78100586
105,2021-04-16,24173.20507813,1274.6159668,72.48500061,392.07199097,1999.07495117,1060.45703125,47.14899826,42.22100067,155.65100098,136.68200684,9.96800041,16.17700005,379.90899658,742.36798096,9105.68261719,3113.10400391,593.60601807,119.74900055,3291.86206055,617.20001221,11726.42871094,589.29199219
106,2021-04-17,23693.28515625,1270.61303711,69.61299896,396.79800415,1975.60900879,1023.73400879,45.27600098,47.15999985,157.17100525,136.44700623,9.55700016,17.10700035,387.61599731,725.85400391,9060.23535156,3029.18188477,593.91900635,134.77200317,3326.35791016,632.83099365,11616.21875,603.31799316
107,2021-04-18,23292.88476563,1273.17297363,70.57099915,413.10800171,1958.35498047,987.24798584,46.45700073,39.45800018,158.35899353,136.52000427,9.61100006,18.18400002,406.34298706,699.04998779,8864.83984375,2983.48095703,607.98199463,157.91400146,3364.74511719,761.02398682,11471.49414063,640.36999512
108,2021-04-19,22982.2578125,1276.1550293,70.50700378,417.98098755,1962.25500488,962.4039917,49.10599899,36.99700165,154.14399719,138.05400085,13.41399956,25.10700035,412.97198486,715.0,8680.35351563,2943.38696289,631.96697998,177.39900208,3438.30200195,709.30603027,11538.41699219,637.8079834
109,2021-04-20,22935.31054688,1286.89599609,71.27200317,420.60800171,1957.8449707,949.65100098,64.37200165,38.03099823,147.91400146,142.34399414,12.44999981,33.4980011,405.66699219,739.54901123,8456.94921875,2939.08203125,692.37902832,195.22999573,3557.56298828,789.02398682,11630.62597656,619.85302734
110,2021-04-21,22768.61132813,1311.68005371,68.01799774,424.04699707,1941.04797363,939.44702148,61.30199814,38.83399963,150.67599487,144.82800293,9.61499977,38.51499939,390.10800171,766.90899658,8244.02832031,2931.10009766,730.93103027,203.99299622,3614.26904297,987.78100586,11818.49609375,598.84002686
111,2021-04-22,22655.33984375,1346.42504883,65.59400177,405.60800171,1937.97094727,927.3380127,50.47200012,37.22900009,152.39700317,147.00500488,9.61499977,41.01499939,376.9670105,780.80200195,8149.17919922,2913.12207031,745.89300537,210.00100708,3615.80688477,863.52801514,11802.3515625,555.8449707
112,2021-04-23,22450.87890625,1377.66503906,63.80699921,397.77999878,1907.79296875,907.72302246,45.86700058,37.12200165,153.12600708,146.85600281,10.3920002,43.62599945,363.00201416,738.88299561,8061.69482422,2868.10498047,726.77697754,207.11000061,3608.43408203,793.50097656,12015.02929688,515.57098389
